tab	samples												
analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	dip	geologic_classes	geologic_types	height	lithologies	method_codes	sample	site
	231.2	0	6.1	329.2	This study	-67			0		SO-CMD-NORTH	S101-2	S101
	213.3	0	6.1	329.2	This study	-58			0		SO-CMD-NORTH	S101-3	S101
	90	0	6.1	329.2	This study	-61			0		SO-CMD-NORTH	S102-1	S102
	71	0	6.1	329.2	This study	-60			0		SO-CMD-NORTH	S102-2	S102
	239.3	0	6.1	329.2	This study	-67			0		SO-CMD-NORTH	S102-3	S102
	78	0	6.1	329.2	This study	-87			0		SO-CMD-NORTH	S102-4	S102
	120	0	6.1	329.2	This study	-32			0		SO-CMD-NORTH	S103-1	S103
	111	0	6.1	329.2	This study	-66			0		SO-CMD-NORTH	S103-2	S103
	185	0	6.1	329.2	This study	-34			0		SO-CMD-NORTH	S103-3	S103
	-58	0	6.1	329.2	This study	-54			0		SO-CMD-NORTH	S104-1	S104
	-19	0	6.1	329.2	This study	-34			0		SO-CMD-NORTH	S104-2	S104
	122	0	6.1	329.2	This study	-74			0		SO-CMD-NORTH	S104-3	S104
	92	0	6.1	329.2	This study	-46			0		SO-CMD-NORTH	S104-4	S104
	-33	0	6.1	329.2	This study	-48			0		SO-CMD-NORTH	S104-5	S104
	8	0	6.1	329.2	This study	-28			0		SO-CMD-NORTH	S104-6	S104
	80	0	6.1	329.2	This study	-13			0		SO-CMD-NORTH	S105-1	S105
	35	0	6.1	329.2	This study	-78			0		SO-CMD-NORTH	S105-2	S105
	-62	0	6.1	329.2	This study	-61			0		SO-CMD-NORTH	S105-3	S105
	-48	0	6.1	329.2	This study	-30			0		SO-CMD-NORTH	S106-1	S106
	212	0	6.1	329.2	This study	-36			0		SO-CMD-NORTH	S106-2	S106
	-2.3	0	6.1	329.2	This study	-63			0		SO-CMD-NORTH	S106-3	S106
	130	0	6.1	329.2	This study	-16			0		SO-CMD-NORTH	S106-4	S106
	52.8	0	6.1	329.2	This study	-95			0		SO-CMD-NORTH	S106-5	S106
	105	0	6.1	329.2	This study	-10			0		SO-CMD-NORTH	S106-6	S106
	54	0	6.1	329.2	This study	-72			0		SO-CMD-NORTH	S107-1	S107
	-89	0	0	90	This study	-22			0		SO-CMD-NORTH	S19B-13	S19B
	9	0	0	90	This study	-25			0		SO-CMD-NORTH	S19B-14	S19B
	-44	0	0	90	This study	-14			0		SO-CMD-NORTH	S19B-15	S19B
	-34	0	0	90	This study	-20			0		SO-CMD-NORTH	S19B-16	S19B
	219	0	0	90	This study	-12			0		SO-CMD-NORTH	S19B-17	S19B
	31	0	0	90	This study	-20			0		SO-CMD-NORTH	S19B-18	S19B
	243	0	0	90	This study	-65			0		SO-CMD-NORTH	S19B-19	S19B
	23	0	0	90	This study	-72			0		SO-CMD-NORTH	S19B-20	S19B
	207	0	0	90	This study	-13			0		SO-CMD-NORTH	S19B-21	S19B
	37.2	0	0	90	This study	-37			0		SO-CMD-NORTH	S19B-22	S19B
	13	0	0	90	This study	-85			0		SO-CMD-NORTH	AynC-1	AynC
	192	0	0	90	This study	-30			0		SO-CMD-NORTH	AynC-2	AynC
	69	0	0	90	This study	-110			0		SO-CMD-NORTH	AynC-3	AynC
	9	0	0	90	This study	-54			0		SO-CMD-NORTH	AynC-4	AynC
	-43	0	0	90	This study	-63			0		SO-CMD-NORTH	AynC-5	AynC
	114	0	0	90	This study	-33			0		SO-CMD-NORTH	AynC-6	AynC
	18	0	0	90	This study	-7			0		SO-CMD-NORTH	AynC-7	AynC
	40	0	0	90	This study	-34			0		SO-CMD-NORTH	AynC-8	AynC
	-8	0	0	90	This study	-76			0		SO-CMD-NORTH	AynC-9	AynC
	79	0	0	90	This study	-52			0		SO-CMD-NORTH	AynC-10	AynC
	-11	0	0	90	This study	-66			0		SO-CMD-NORTH	AynC-11	AynC
	121	0	0	90	This study	-59			0		SO-CMD-NORTH	AynC-12	AynC
	32	0	0	90	This study	-89			0		SO-CMD-NORTH	AynC-13	AynC
	-2	0	0	90	This study	-74			0		SO-CMD-NORTH	AynC-14	AynC
	163	0	0	90	This study	-13			0		SO-CMD-NORTH	AynC-15	AynC
	64	0	0	90	This study	-116			0		SO-CMD-NORTH	AynC-16	AynC
	240	0	0	90	This study	-46			0		SO-CMD-NORTH	AynC-17	AynC
