tab	samples
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes
SD93-2	SD93	0					2.0	0	6.1	329.2	-20	This study	SO-CMD-NORTH
SD93-3	SD93	0					240.0	0	6.1	329.2	-66	This study	SO-CMD-NORTH
SD94-1	SD94	0					118.0	0	6.1	329.2	-116	This study	SO-CMD-NORTH
SD94-2	SD94	0					85.1	0	6.1	329.2	-74	This study	SO-CMD-NORTH
SD94-3	SD94	0					-67.0	0	6.1	329.2	-25	This study	SO-CMD-NORTH
SD95-1	SD95	0					-31.9	0	6.1	329.2	-54	This study	SO-CMD-NORTH
SD95-2	SD95	0					254.0	0	6.1	329.2	-81	This study	SO-CMD-NORTH
SD95-3	SD95	0					158.0	0	6.1	329.2	-78	This study	SO-CMD-NORTH
SD95-4	SD95	0					116.0	0	6.1	329.2	-59	This study	SO-CMD-NORTH
SD95-5	SD95	0					146.0	0	6.1	329.2	-79	This study	SO-CMD-NORTH
SD96-1	SD96	0					68.0	0	6.1	329.2	-25	This study	SO-CMD-NORTH
SD97-1	SD97	0					76.0	0	6.1	329.2	-40	This study	SO-CMD-NORTH
SD98-1	SD98	0					-40.0	0	6.1	329.2	-23	This study	SO-CMD-NORTH
SD98-2	SD98	0					-36.0	0	6.1	329.2	-19	This study	SO-CMD-NORTH
SD98-3	SD98	0					184.0	0	6.1	329.2	-21	This study	SO-CMD-NORTH
SD99-1	SD99	0					263.0	0	6.1	329.2	-3	This study	SO-CMD-NORTH
SD99-2	SD99	0					120.0	0	6.1	329.2	-101	This study	SO-CMD-NORTH
SD99-3	SD99	0					190.0	0	6.1	329.2	-24	This study	SO-CMD-NORTH
S100-1	S100	0					150.0	0	6.1	329.2	-61	This study	SO-CMD-NORTH
S100-2	S100	0					86.0	0	6.1	329.2	-67	This study	SO-CMD-NORTH
S100-3	S100	0					151.0	0	6.1	329.2	-57	This study	SO-CMD-NORTH
S101-1	S101	0					259.0	0	6.1	329.2	-35	This study	SO-CMD-NORTH
S101-2	S101	0					231.2	0	6.1	329.2	-67	This study	SO-CMD-NORTH
S101-3	S101	0					213.3	0	6.1	329.2	-58	This study	SO-CMD-NORTH
S102-1	S102	0					90.0	0	6.1	329.2	-61	This study	SO-CMD-NORTH
S102-2	S102	0					71.0	0	6.1	329.2	-60	This study	SO-CMD-NORTH
S102-3	S102	0					239.3	0	6.1	329.2	-67	This study	SO-CMD-NORTH
S102-4	S102	0					78.0	0	6.1	329.2	-87	This study	SO-CMD-NORTH
S103-1	S103	0					120.0	0	6.1	329.2	-32	This study	SO-CMD-NORTH
S103-2	S103	0					111.0	0	6.1	329.2	-66	This study	SO-CMD-NORTH
S103-3	S103	0					185.0	0	6.1	329.2	-34	This study	SO-CMD-NORTH
S104-1	S104	0					-58.0	0	6.1	329.2	-54	This study	SO-CMD-NORTH
S104-2	S104	0					-19.0	0	6.1	329.2	-34	This study	SO-CMD-NORTH
S104-3	S104	0					122.0	0	6.1	329.2	-74	This study	SO-CMD-NORTH
S104-4	S104	0					92.0	0	6.1	329.2	-46	This study	SO-CMD-NORTH
S104-5	S104	0					-33.0	0	6.1	329.2	-48	This study	SO-CMD-NORTH
S104-6	S104	0					8.0	0	6.1	329.2	-28	This study	SO-CMD-NORTH
S105-1	S105	0					80.0	0	6.1	329.2	-13	This study	SO-CMD-NORTH
S105-2	S105	0					35.0	0	6.1	329.2	-78	This study	SO-CMD-NORTH
S105-3	S105	0					-62.0	0	6.1	329.2	-61	This study	SO-CMD-NORTH
S106-1	S106	0					-48.0	0	6.1	329.2	-30	This study	SO-CMD-NORTH
S106-2	S106	0					212.0	0	6.1	329.2	-36	This study	SO-CMD-NORTH
S106-3	S106	0					-2.3	0	6.1	329.2	-63	This study	SO-CMD-NORTH
S106-4	S106	0					130.0	0	6.1	329.2	-16	This study	SO-CMD-NORTH
S106-5	S106	0					52.8	0	6.1	329.2	-95	This study	SO-CMD-NORTH
S106-6	S106	0					105.0	0	6.1	329.2	-10	This study	SO-CMD-NORTH
S107-1	S107	0					54.0	0	6.1	329.2	-72	This study	SO-CMD-NORTH
S19B-13	S19B	0					-89.0	0	0.0	90.0	-22	This study	SO-CMD-NORTH
S19B-14	S19B	0					9.0	0	0.0	90.0	-25	This study	SO-CMD-NORTH
S19B-15	S19B	0					-44.0	0	0.0	90.0	-14	This study	SO-CMD-NORTH
S19B-16	S19B	0					-34.0	0	0.0	90.0	-20	This study	SO-CMD-NORTH
S19B-17	S19B	0					219.0	0	0.0	90.0	-12	This study	SO-CMD-NORTH
S19B-18	S19B	0					31.0	0	0.0	90.0	-20	This study	SO-CMD-NORTH
S19B-19	S19B	0					243.0	0	0.0	90.0	-65	This study	SO-CMD-NORTH
S19B-20	S19B	0					23.0	0	0.0	90.0	-72	This study	SO-CMD-NORTH
S19B-21	S19B	0					207.0	0	0.0	90.0	-13	This study	SO-CMD-NORTH
S19B-22	S19B	0					37.2	0	0.0	90.0	-37	This study	SO-CMD-NORTH
AynC-1	AynC	0					13.0	0	0.0	90.0	-85	This study	SO-CMD-NORTH
AynC-2	AynC	0					192.0	0	0.0	90.0	-30	This study	SO-CMD-NORTH
AynC-3	AynC	0					69.0	0	0.0	90.0	-110	This study	SO-CMD-NORTH
AynC-4	AynC	0					9.0	0	0.0	90.0	-54	This study	SO-CMD-NORTH
AynC-5	AynC	0					-43.0	0	0.0	90.0	-63	This study	SO-CMD-NORTH
AynC-6	AynC	0					114.0	0	0.0	90.0	-33	This study	SO-CMD-NORTH
AynC-7	AynC	0					18.0	0	0.0	90.0	-7	This study	SO-CMD-NORTH
AynC-8	AynC	0					40.0	0	0.0	90.0	-34	This study	SO-CMD-NORTH
AynC-9	AynC	0					-8.0	0	0.0	90.0	-76	This study	SO-CMD-NORTH
AynC-10	AynC	0					79.0	0	0.0	90.0	-52	This study	SO-CMD-NORTH
AynC-11	AynC	0					-11.0	0	0.0	90.0	-66	This study	SO-CMD-NORTH
AynC-12	AynC	0					121.0	0	0.0	90.0	-59	This study	SO-CMD-NORTH
AynC-13	AynC	0					32.0	0	0.0	90.0	-89	This study	SO-CMD-NORTH
AynC-14	AynC	0					-2.0	0	0.0	90.0	-74	This study	SO-CMD-NORTH
AynC-15	AynC	0					163.0	0	0.0	90.0	-13	This study	SO-CMD-NORTH
AynC-16	AynC	0					64.0	0	0.0	90.0	-116	This study	SO-CMD-NORTH
AynC-17	AynC	0					240.0	0	0.0	90.0	-46	This study	SO-CMD-NORTH
